16650	89	-241
16660	92	-257
16670	86	97
16680	90	-316
16690	88	19
16700	82	52
16710	80	179
16720	85	-394
16730	94	-514
16740	80	-730
16750	97	-658
16760	90	-1538
16770	86	-7
16780	81	-640
16790	85	-398
16800	88	-648
16810	94	-60
16820	96	-258
16830	92	-125
16840	93	-592
16850	93	-580
16860	97	-216
16870	90	342
16880	78	-277
16890	81	-30
16900	87	-287
16910	84	105
16920	89	-78
16930	79	21
16940	85	287
16950	94	160
16960	90	-41
16970	86	-25
16980	83	-148
16990	81	-235
17000	86	-767
17010	90	-73
17020	84	-232
17030	89	-416
17040	94	-127
17050	91	-416
17060	85	-412
17070	87	130
17080	91	177
17090	79	296
17100	80	83
17110	91	-127
17120	86	-262
17130	70	37
17140	97	-242
17150	86	-58
17160	84	-263
17170	87	-152
17180	90	-393
17190	94	-771
17200	93	-327
17210	68	124
17220	79	-388
17230	88	-450
17240	76	197
17250	91	-99
17260	86	132
17270	92	-1330
17280	84	119
17290	79	-227
17300	96	-148
17310	75	-743
17320	70	79
17330	87	225
17340	92	-108
17350	88	-8
17360	81	47
17370	88	-415
17380	85	-58
17390	89	-594
17400	89	-478
17410	100	-83
17420	88	-446
17430	80	-58
17440	98	-419
17450	83	-183
17460	96	-2320
17470	83	-197
17480	81	166
17490	78	251
17500	88	-899
17510	82	46
17520	85	-538
17530	89	19
17540	80	-348
17550	93	-95
17560	84	313
17570	88	-141
17580	96	-111
17590	80	243
17600	83	-280
17610	71	81
17620	86	140
17630	79	-184
17640	92	-356
17650	84	-97
17660	79	-88
17670	81	78
17680	91	194
17690	83	127
17700	83	-120
17710	89	-112
17720	75	-1386
17730	69	27
17740	89	15
17750	88	538
17760	87	113
17770	97	225
17780	92	-106
17790	93	-221
17800	67	-1231
17810	72	184
17820	61	75
17830	89	510
17840	94	216
17850	88	33
17860	92	-519
17870	90	31
17880	87	51
17890	70	94
17900	61	0
17910	93	-108
17920	89	-67
17930	78	292
17940	90	-217
17950	84	411
17960	82	533
17970	94	13
17980	94	-296
17990	91	-611
18000	91	152
18010	88	-203
18020	87	30
18030	71	-174
18040	91	73
18050	76	662
18060	77	237
18070	87	74
18080	81	192
18090	87	-203
18100	80	-1053
18110	83	-1104
18120	87	51
18130	87	-438
18140	76	-107
18150	87	-150
18160	81	196
18170	84	-193
18180	87	-68
18190	91	-345
18200	75	11
18210	77	-330
18220	81	-738
18230	80	-122
18240	83	261
18250	92	-55
18260	79	150
18270	88	90
18280	87	-144
18290	84	166
18300	68	660
18310	72	-26
18320	81	207
18330	79	-68
18340	93	-84
18350	88	157
18360	79	-418
18370	80	290
18380	89	-157
18390	74	-123
18400	96	-200
18410	92	-81
18420	83	-97
18430	89	54
18440	85	135
18450	76	71
18460	68	29
18470	81	174
18480	86	-152
18490	90	6
18500	77	-100
18510	90	-386
18520	93	-384
18530	77	-87
18540	83	-110
18550	92	-93
18560	76	1156
18570	81	455
18580	87	-151
18590	82	-270
18600	79	-297
18610	90	217
18620	86	-1286
18630	82	169
18640	86	62
18650	84	-139
18660	86	-356
18670	82	427
18680	88	-13
18690	88	131
18700	94	-38
18710	86	307
18720	86	697
18730	82	324
18740	77	-123
18750	92	170
18760	71	164
18770	75	-147
18780	82	393
18790	77	-851
18800	74	-91
18810	90	22
18820	74	-26
18830	82	574
18840	84	443
18850	62	498
18860	75	523
18870	79	-61
18880	84	-224
18890	84	-101
18900	76	254
18910	80	98
18920	64	165
18930	83	-35
18940	80	-189
18950	73	157
18960	84	-926
18970	92	207
18980	93	243
18990	87	-73
19000	78	367
19010	73	-614
19020	74	236
19030	88	-119
19040	80	137
19050	80	796
19060	78	-749
19070	87	161
19080	74	258
19090	67	337
19100	69	239
19110	90	-99
19120	82	201
19130	77	53
19140	84	719
19150	74	824
19160	83	-656
19170	71	-553
19180	71	9
19190	81	-107
19200	72	385
19210	81	75
19220	77	-245
19230	78	525
19240	87	-136
19250	75	-346
19260	68	435
19270	73	149
19280	86	318
19290	86	-185
19300	76	-539
19310	69	552
19320	81	289
19330	76	61
19340	80	178
19350	76	-1309
19360	80	103
19370	80	871
19380	78	-1116
19390	70	-555
19400	76	268
19410	85	63
19420	60	-425
19430	87	-229
19440	81	-156
19450	79	339
19460	74	82
19470	68	256
19480	81	132
19490	81	168
19500	83	48
19510	65	349
19520	67	-130
19530	82	-614
19540	82	-193
19550	78	226
19560	83	230
19570	85	-39
19580	74	197
19590	74	307
19600	87	25
19610	75	366
19620	76	288
19630	68	-129
19640	79	-7
19650	89	-134
19660	86	-77
19670	67	178
19680	86	206
19690	82	252
19700	86	-569
19710	76	501
19720	79	-573
19730	79	197
19740	60	-164
19750	67	220
19760	84	-449
19770	80	173
19780	78	27
19790	79	164
19800	75	-94
19810	84	86
19820	86	-1723
19830	84	271
19840	83	85
19850	80	-62
19860	86	-65
19870	73	270
19880	64	355
19890	78	443
19900	86	-262
19910	91	-276
19920	78	30
19930	78	88
19940	71	74
19950	64	18
19960	72	-45
19970	72	310
19980	73	64
19990	80	-130
20000	88	-174
20010	78	380
20020	74	126
20030	93	22
20040	80	1
20050	75	188
20060	80	89
20070	76	62
20080	78	-131
20090	80	390
20100	59	-72
20110	70	-39
20120	69	207
20130	79	-415
20140	76	54
20150	70	-157
20160	78	547
20170	81	-156
20180	92	125
20190	74	744
20200	73	273
20210	74	349
20220	80	154
20230	70	24
20240	88	240
20250	63	-97
20260	68	205
20270	69	746
20280	86	135
20290	63	431
20300	76	1039
20310	68	-19
20320	71	-110
20330	80	-127
20340	74	-77
20350	83	185
20360	86	-134
20370	82	55
20380	90	-903
20390	90	-75
20400	78	89
20410	61	671
20420	87	107
20430	77	391
20440	71	173
20450	71	358
20460	67	480
20470	76	173
20480	75	609
20490	58	451
20500	72	325
20510	88	-639
20520	68	101
20530	70	-353
20540	76	-1495
20550	65	-119
20560	80	364
20570	83	-184
20580	79	180
20590	82	115
20600	70	-165
20610	83	76
20620	69	-113
20630	81	263
20640	75	404
20650	76	81
20660	77	-162
20670	89	-18
20680	71	33
20690	83	-172
20700	74	32
20710	78	123
20720	71	178
20730	75	-140
20740	84	-310
20750	78	265
20760	81	241
20770	77	476
20780	85	308
20790	73	155
20800	71	-120
20810	58	755
20820	71	-840
20830	81	826
20840	76	403
20850	67	-225
20860	80	200
20870	72	-35
20880	52	558
20890	64	284
20900	73	228
20910	75	126
20920	78	-132
20930	74	-29
20940	87	-27
20950	69	-48
20960	86	2
20970	71	291
20980	73	-109
20990	80	-48
21000	69	262
21010	64	222
21020	78	908
21030	70	163
21040	72	-454
21050	77	26
21060	87	-542
21070	62	-1370
21080	72	262
21090	79	23
21100	78	538
21110	85	-178
21120	71	69
21130	64	69
21140	77	176
21150	63	-98
21160	74	466
21170	87	-56
21180	76	373
21190	82	122
21200	83	1117
21210	71	170
21220	72	-81
21230	80	12
21240	70	-1255
21250	88	310
21260	74	-274
21270	73	937
21280	72	207
21290	68	-12
21300	78	-79
21310	91	300
21320	57	-39
21330	75	163
21340	75	181
21350	57	261
21360	75	499
21370	65	230
21380	68	-83
21390	80	850
21400	80	-317
21410	72	-60
21420	61	477
21430	83	183
21440	63	-154
21450	74	221
21460	79	-88
21470	65	492
21480	62	161
21490	70	422
21500	73	-174
21510	56	117
21520	73	544
21530	76	322
21540	81	1107
21550	75	-188
21560	76	1121
21570	93	109
21580	83	485
21590	77	-95
21600	74	507
21610	74	936
21620	75	89
21630	73	408
21640	69	389
21650	73	133
21660	75	-266
21670	57	1329
21680	89	119
21690	58	-29
21700	85	183
21710	85	744
21720	60	212
21730	77	817
21740	72	592
21750	66	558
21760	77	251
21770	73	-49
21780	65	478
21790	72	150
21800	58	231
21810	89	11
21820	66	221
21830	80	-191
21840	72	27
21850	79	154
21860	67	-307
21870	79	-126
21880	72	274
21890	90	-156
21900	73	260
21910	64	119
21920	69	461
21930	81	-63
21940	84	158
21950	74	175
21960	69	-118
21970	79	202
21980	69	628
21990	72	52
22000	61	181
22010	70	209
22020	85	-70
22030	70	-235
22040	82	1611
22050	78	199
22060	79	-141
22070	70	-243
22080	76	15
22090	73	130
22100	80	-420
22110	62	-49
22120	58	878
22130	64	269
22140	72	363
22150	68	524
22160	64	955
22170	67	81
22180	82	317
22190	69	-179
22200	68	909
22210	68	105
22220	63	247
22230	69	235
22240	72	258
22250	83	-193
22260	77	-109
22270	61	663
22280	64	315
22290	82	202
22300	70	166
22310	66	638
22320	70	14
22330	61	-213
22340	74	1201
22350	58	-70
22360	61	726
22370	53	846
22380	72	216
22390	67	-339
22400	70	76
22410	71	179
22420	76	253
22430	65	128
22440	75	-220
22450	58	240
22460	74	192
22470	68	39
22480	53	673
22490	72	426
22500	62	457
22510	74	-2
22520	69	64
22530	79	135
22540	66	-498
22550	69	170
22560	74	187
22570	71	138
22580	72	-159
22590	68	364
22600	80	216
22610	70	-70
22620	76	490
22630	62	608
22640	64	246
22650	55	323
22660	68	-111
22670	65	1272
22680	47	-56
22690	78	69
22700	78	318
22710	68	291
22720	68	-88
22730	64	110
22740	68	164
22750	61	276
22760	71	-25
22770	59	-717
22780	71	375
22790	69	486
22800	67	43
22810	56	685
22820	66	117
22830	63	133
22840	69	112
22850	85	-363
22860	68	493
22870	81	73
22880	51	325
22890	76	225
22900	60	1013
22910	70	-994
22920	68	44
22930	81	159
22940	56	572
22950	69	-223
22960	74	184
22970	74	275
22980	65	174
22990	62	376
23000	75	186
23010	62	315
23020	70	146
23030	86	-1336
23040	71	818
23050	72	277
23060	82	-9
23070	71	109
23080	71	160
23090	66	310
23100	68	171
23110	74	-189
23120	81	909
23130	71	183
23140	69	192
23150	74	628
23160	70	423
23170	73	604
23180	58	23
23190	75	207
23200	65	325
23210	66	228
23220	81	308
23230	69	144
23240	69	85
23250	70	-144
23260	73	68
23270	52	445
23280	72	396
23290	72	252
23300	75	-104
23310	69	435
23320	82	263
23330	64	487
23340	56	257
23350	66	917
23360	58	552
23370	70	113
23380	69	-105
23390	72	514
23400	65	161
23410	68	471
23420	67	507
23430	81	633
23440	69	504
23450	69	325
23460	72	323
23470	72	-1387
23480	69	-132
23490	64	208
23500	70	130
23510	74	895
23520	70	152
23530	62	200
23540	67	498
23550	64	29
23560	70	-572
23570	55	628
23580	79	-98
23590	65	560
23600	74	187
23610	79	300
23620	71	409
23630	67	861
23640	78	293
23650	62	454
23660	67	207
23670	70	165
23680	78	432
23690	68	50
23700	68	1493
23710	69	364
23720	73	291
23730	78	-12
23740	67	579
23750	67	-77
23760	72	447
23770	71	969
23780	59	509
23790	69	194
23800	71	835
23810	67	-80
23820	78	-12
23830	69	-13
23840	69	254
23850	71	237
23860	56	-400
23870	74	-285
23880	78	310
23890	67	372
23900	80	838
23910	66	182
23920	65	784
23930	74	-22
23940	58	-25
23950	84	-6
23960	74	866
23970	64	-53
23980	72	431
23990	73	151
24000	80	158
24010	66	-74
24020	53	600
24030	60	-508
24040	67	238
24050	71	177
24060	72	349
24070	62	214
24080	63	295
24090	82	251
24100	63	855
24110	68	263
24120	54	-176
24130	77	96
24140	65	331
24150	60	511
24160	75	364
24170	64	332
24180	63	918
24190	82	135
24200	82	9
24210	60	-399
24220	63	-34
24230	68	1331
24240	65	539
24250	68	348
24260	67	977
24270	62	668
24280	69	324
24290	60	502
24300	72	198
24310	73	-20
24320	84	118
24330	67	689
24340	56	835
24350	68	244
24360	64	441
24370	55	73
24380	61	319
24390	64	-121
24400	65	444
24410	73	208
24420	68	663
24430	64	-34
24440	63	590
24450	66	288
24460	46	-953
24470	84	219
24480	61	670
24490	63	222
24500	56	1528
24510	57	327
24520	66	-39
24530	84	-121
24540	73	356
24550	69	181
24560	69	329
24570	73	-58
24580	69	535
24590	71	478
24600	80	946
24610	63	-286
24620	64	950
24630	62	793
24640	66	92
24650	63	384
24660	69	-273
24670	68	157
24680	72	406
24690	62	196
24700	66	-27
24710	58	54
24720	68	520
24730	69	434
24740	83	12
24750	59	847
24760	72	54
24770	63	1158
24780	68	350
24790	60	-788
24800	66	88
24810	67	-30
24820	62	318
24830	65	-200
24840	68	801
24850	66	526
24860	74	290
24870	58	811
24880	68	-63
24890	72	884
24900	78	404
24910	76	272
24920	54	655
24930	72	364
24940	69	-143
24950	74	147
24960	59	417
24970	58	266
24980	67	89
24990	72	232
25000	67	785
25010	54	187
25020	55	207
25030	70	-12
25040	60	480
25050	66	371
25060	67	269
25070	69	-234
25080	63	245
25090	74	404
25100	62	245
25110	64	-92
25120	65	1006
25130	55	-506
25140	67	112
25150	63	240
25160	72	-4
25170	60	318
25180	65	935
25190	66	344
25200	63	665
25210	63	234
25220	65	1103
25230	71	-64
25240	62	666
25250	74	193
25260	64	316
25270	70	209
25280	69	676
25290	66	1084
25300	60	263
25310	67	359
25320	50	64
25330	67	600
25340	74	143
25350	71	146
25360	61	148
25370	62	-3
25380	66	72
25390	65	97
25400	72	-152
25410	67	48
25420	67	-50
25430	63	174
25440	62	-299
25450	66	-92
25460	66	363
25470	73	738
25480	65	-420
25490	66	-57
25500	65	681
25510	77	-298
25520	63	274
25530	68	157
25540	64	1188
25550	68	458
25560	75	56
25570	71	657
25580	75	259
25590	71	-388
25600	70	324
25610	73	-98
25620	69	643
25630	64	741
25640	76	197
25650	69	473
25660	71	357
25670	68	-75
25680	70	525
25690	69	108
25700	67	609
25710	61	330
25720	69	-28
25730	72	336
25740	68	-10
25750	60	347
25760	69	42
25770	64	1445
25780	67	224
25790	70	806
25800	67	-170
25810	80	194
25820	69	-78
25830	67	143
25840	53	654
25850	67	266
25860	60	464
25870	66	403
25880	60	37
25890	69	330
25900	61	625
25910	63	-154
25920	63	170
25930	65	255
25940	70	106
25950	77	150
25960	65	21
25970	70	399
25980	70	100
25990	69	326
26000	75	302
26010	60	412
26020	57	469
26030	60	279
26040	77	192
26050	63	639
26060	57	-42
26070	70	-681
26080	67	329
26090	73	1078
26100	76	232
26110	63	-392
26120	74	262
26130	62	390
26140	66	654
26150	64	104
26160	78	1071
26170	65	85
26180	61	124
26190	68	271
26200	60	346
26210	66	-182
26220	54	412
26230	56	273
26240	72	140
26250	66	382
26260	51	1185
26270	60	778
26280	66	121
26290	59	380
26300	62	-817
26310	68	304
26320	73	330
26330	60	654
26340	65	298
26350	76	-83
26360	68	541
26370	53	38
26380	62	116
26390	81	170
26400	58	411
26410	63	645
26420	54	206
26430	57	242
26440	66	346
26450	57	1110
26460	64	-121
26470	62	-89
26480	42	346
26490	71	-208
26500	71	-185
26510	53	506
26520	70	465
26530	75	-177
26540	57	-284
26550	56	457
26560	73	299
26570	62	396
26580	69	397
26590	63	230
26600	66	431
26610	62	335
26620	77	1334
26630	63	944
26640	51	-1284
26650	57	-25
26660	70	-28
26670	69	187
26680	59	466
26690	64	937
26700	66	-32
26710	68	192
26720	68	-146
26730	71	74
26740	69	79
26750	63	-641
26760	69	397
26770	66	1048
26780	62	-123
26790	70	532
26800	60	553
26810	63	505
26820	63	83
26830	60	307
26840	74	-317
26850	71	-86
26860	71	-229
26870	69	519
26880	67	1327
26890	56	402
26900	69	52
26910	66	-951
26920	77	-23
26930	60	1323
26940	72	510
26950	64	536
26960	62	141
26970	66	1275
26980	75	309
26990	76	401
27000	59	259
27010	63	628
27020	62	342
27030	78	284
27040	55	968
27050	62	218
27060	68	603
27070	56	415
27080	66	163
27090	52	224
27100	77	311
27110	66	611
27120	60	87
27130	64	208
27140	60	332
27150	65	128
27160	77	152
27170	55	1106
27180	68	1078
27190	67	540
27200	50	649
27210	63	369
27220	54	315
27230	60	-195
27240	73	-102
27250	71	383
27260	67	117
27270	64	307
27280	66	367
27290	63	793
27300	62	102
27310	57	397
27320	51	988
27330	60	1343
27340	71	1168
27350	55	518
27360	73	421
27370	59	203
27380	55	-55
27390	53	190
27400	59	138
27410	62	679
27420	60	42
27430	69	577
27440	62	-866
27450	55	1677
27460	64	354
27470	61	462
27480	69	-73
27490	58	312
27500	67	255
27510	74	766
27520	55	300
27530	66	75
27540	69	1487
27550	62	429
27560	62	329
27570	62	450
27580	70	152
27590	61	675
27600	58	310
27610	66	139
27620	59	-76
27630	63	455
27640	64	142
27650	65	573
27660	71	888
27670	70	674
27680	64	278
27690	56	375
27700	64	198
27710	55	301
27720	63	243
27730	71	237
27740	58	441
27750	57	281
27760	82	153
27770	69	204
27780	68	49
27790	60	459
27800	69	173
27810	75	276
27820	62	1065
27830	65	381
27840	52	239
27850	62	229
27860	61	191
27870	45	1552
27880	50	67
27890	71	18
27900	60	337
27910	62	-232
27920	74	115
27930	58	159
27940	54	701
27950	56	200
27960	75	-491
27970	61	694
27980	79	414
27990	56	1117
28000	65	516
28010	65	370
28020	66	258
28030	65	6
28040	50	339
28050	70	570
28060	80	1011
28070	68	31
28080	53	689
28090	63	-120
28100	72	1060
28110	57	629
28120	72	24
28130	69	65
28140	53	325
28150	62	617
28160	63	661
28170	75	300
28180	49	102
28190	57	119
28200	66	741
28210	65	285
28220	59	493
28230	59	1138
28240	78	16
28250	63	249
28260	60	414
28270	66	-166
28280	60	543
28290	80	56
28300	65	186
28310	55	317
28320	56	658
28330	69	62
28340	63	-823
28350	73	61
28360	63	117
28370	59	433
28380	65	96
28390	51	58
28400	70	-1050
28410	54	1445
28420	72	208
28430	65	97
28440	54	143
28450	58	471
28460	60	726
28470	65	276
28480	72	325
28490	65	876
28500	70	250
28510	65	94
28520	53	255
28530	63	1171
28540	60	139
28550	68	629
28560	66	245
28570	63	91
28580	67	202
28590	68	-125
28600	63	-663
28610	67	149
28620	64	437
28630	49	146
28640	72	-259
28650	54	1046
28660	53	316
28670	50	-213
28680	59	146
28690	67	112
28700	58	-416
28710	70	75
28720	66	-427
28730	74	384
28740	68	1203
28750	58	446
28760	59	614
28770	60	452
28780	58	192
28790	58	1031
28800	67	370
28810	61	908
28820	72	258
28830	56	313
28840	58	188
28850	61	388
28860	57	220
28870	72	-250
28880	60	98
28890	49	214
28900	67	396
28910	54	577
28920	74	102
28930	69	391
28940	66	1144
28950	60	722
28960	63	113
28970	57	713
28980	62	-46
28990	59	260
29000	63	1418
29010	62	781
29020	54	58
29030	61	553
29040	61	202
29050	65	-47
29060	60	-290
29070	77	1092
29080	71	419
29090	70	229
29100	65	409
29110	76	130
29120	70	440
29130	63	394
29140	69	183
29150	71	290
29160	53	-373
29170	66	64
29180	71	-70
29190	73	424
29200	51	233
29210	69	-111
29220	59	-485
29230	69	254
29240	51	287
29250	64	-205
29260	75	114
29270	71	-983
29280	64	440
29290	61	241
29300	80	318
29310	68	580
29320	59	469
29330	69	660
29340	67	3
29350	66	1051
29360	61	374
29370	56	406
29380	72	263
29390	67	-372
29400	71	228
29410	51	614
29420	67	377
29430	54	-35
29440	56	446
29450	55	-189
29460	69	177
29470	52	240
29480	63	320
29490	65	190
29500	57	611
29510	68	298
29520	60	640
29530	66	240
29540	60	149
29550	65	102
29560	78	386
29570	61	223
29580	76	-23
29590	64	77
29600	66	1262
29610	49	985
29620	63	645
29630	68	364
29640	53	236
29650	54	919
29660	66	-47
29670	65	141
29680	55	782
29690	58	279
29700	67	1044
29710	57	298
29720	60	282
29730	67	579
29740	55	369
29750	63	92
29760	62	180
29770	82	-251
29780	70	782
29790	63	385
29800	59	64
29810	52	195
29820	60	241
29830	70	387
29840	73	1260
29850	69	350
29860	58	637
29870	58	760
29880	70	607
29890	45	1106
29900	72	299
29910	61	-355
29920	58	130
29930	68	511
29940	63	248
29950	59	318
29960	61	669
29970	60	387
29980	60	118
29990	61	1421
30000	69	316
30010	66	316
30020	48	69
30030	33	-477
30040	70	80
30050	52	-1429
30060	58	926
30070	65	1269
30080	76	438
30090	62	-92
30100	64	253
30110	64	1237
30120	54	742
30130	60	311
30140	53	391
30150	63	230
30160	53	56
30170	61	504
30180	57	-159
30190	56	96
30200	55	267
30210	64	1027
30220	67	296
30230	73	644
30240	67	763
30250	63	322
30260	59	1434
30270	52	235
30280	66	93
30290	43	1070
30300	72	643
30310	66	198
30320	68	672
30330	49	636
30340	75	549
30350	46	384
30360	62	40
30370	52	118
30380	63	-781
30390	64	498
30400	46	425
30410	62	369
30420	51	-9
30430	62	362
30440	53	328
30450	62	-11
30460	55	231
30470	57	849
30480	63	249
30490	70	457
30500	60	527
30510	78	201
30520	63	174
30530	73	618
30540	57	241
30550	59	246
30560	59	313
30570	76	171
30580	63	529
30590	56	143
30600	55	73
30610	60	589
30620	62	595
30630	57	1509
30640	59	164
30650	63	173
30660	54	-17
30670	75	-301
30680	56	344
30690	58	1045
30700	62	24
30710	71	352
30720	59	488
30730	62	529
30740	71	419
30750	56	360
30760	57	1000
30770	63	282
30780	49	614
30790	70	466
30800	64	1115
30810	58	69
30820	53	492
30830	58	218
30840	71	1584
30850	61	262
30860	56	898
30870	59	1294
30880	61	1441
30890	66	343
30900	61	385
30910	70	141
30920	59	445
30930	79	29
30940	67	858
30950	60	582
30960	56	1105
30970	63	565
30980	63	408
30990	69	485
31000	59	221
31010	58	-458
31020	47	-237
31030	57	321
31040	59	1254
31050	67	276
31060	63	-151
31070	67	146
31080	73	280
31090	66	-20
31100	61	180
31110	65	304
31120	69	39
31130	66	210
31140	51	785
31150	54	121
31160	64	174
31170	66	755
31180	73	-309
31190	63	593
31200	56	1134
31210	68	183
31220	62	277
31230	60	150
31240	66	116
31250	56	258
31260	61	618
31270	64	126
31280	71	1290
31290	66	317
31300	64	66
31310	55	156
31320	74	347
31330	47	-75
31340	60	-22
31350	57	417
31360	65	1420
31370	59	202
31380	63	465
31390	75	244
31400	57	188
31410	58	320
31420	63	867
31430	61	158
31440	61	-419
31450	64	280
31460	65	-55
31470	55	502
31480	63	325
31490	53	449
31500	60	64
31510	65	358
31520	52	86
31530	59	342
31540	58	-758
31550	59	353
31560	52	1004
31570	64	301
31580	56	756
31590	60	682
31600	57	627
31610	61	166
31620	64	1228
31630	61	163
31640	66	80
31650	67	345
31660	69	1476
31670	60	342
31680	64	56
31690	72	111
31700	63	273
31710	71	-301
31720	62	931
31730	73	1237
31740	46	377
31750	53	357
31760	69	113
31770	59	650
31780	60	-29
31790	63	999
31800	81	-234
31810	61	-379
31820	49	1356
31830	51	471
31840	68	620
31850	60	459
31860	54	333
31870	64	564
31880	73	85
31890	66	71
31900	57	-41
31910	58	236
31920	55	691
31930	56	876
31940	67	382
31950	63	335
31960	60	967
31970	60	302
31980	60	1200
31990	63	250
32000	68	123
32010	62	-18
32020	68	87
32030	63	-81
32040	66	567
32050	62	364
32060	74	400
32070	68	429
32080	72	375
32090	73	536
32100	66	451
32110	57	1256
32120	60	634
32130	59	279
32140	58	862
32150	69	314
32160	47	336
32170	58	19
32180	63	83
32190	67	83
32200	63	201
32210	60	186
32220	67	615
32230	58	1592
32240	67	1046
32250	59	345
32260	53	443
32270	56	1041
32280	59	-161
32290	73	295
32300	60	315
32310	54	94
32320	72	488
32330	56	55
32340	63	90
32350	58	131
32360	68	290
32370	62	314
32380	63	1349
32390	71	87
32400	64	367
32410	59	398
32420	59	113
32430	53	453
32440	58	147
32450	48	-420
32460	71	344
32470	58	457
32480	57	447
32490	64	482
32500	62	157
32510	57	-235
32520	49	411
32530	56	456
32540	64	441
32550	59	-113
32560	69	382
32570	53	-102
32580	61	-51
32590	42	253
32600	72	632
32610	57	300
32620	66	187
32630	59	447
32640	56	258
32650	69	176
32660	57	69
32670	58	1119
32680	64	393
32690	66	113
32700	51	367
32710	58	621
32720	66	5
32730	64	23
32740	69	471
32750	61	435
32760	67	-27
32770	60	-565
32780	49	354
32790	54	-154
32800	68	726
32810	59	-13
32820	63	25
32830	64	516
32840	57	401
32850	50	89
32860	60	705
32870	55	175
32880	53	801
32890	61	-165
32900	69	-176
32910	61	281
32920	68	418
32930	60	431
32940	61	352
32950	66	-9
32960	58	-111
32970	62	504
32980	55	388
32990	57	911
33000	55	143
33010	61	378
33020	66	305
33030	68	152
33040	57	510
33050	50	827
33060	81	328
33070	61	376
33080	55	9
33090	57	369
33100	54	765
33110	58	181
33120	57	771
33130	61	387
33140	53	376
33150	55	340
33160	62	102
33170	63	262
33180	69	227
33190	59	354
33200	60	343
33210	66	826
33220	58	-94
33230	55	515
33240	60	-89
33250	65	594
33260	65	446
33270	57	27
33280	59	291
33290	51	180
33300	63	913
33310	68	-37
33320	64	268
33330	62	502
33340	57	668
33350	68	57
33360	69	203
33370	55	1433
33380	68	295
33390	63	140
33400	63	275
33410	62	835
33420	65	535
33430	54	-144
33440	49	185
33450	66	64
33460	53	342
33470	60	469
33480	53	161
33490	46	412
33500	63	275
33510	63	392
33520	57	-1
33530	60	398
33540	63	280
33550	55	569
33560	63	501
33570	59	621
33580	64	707
33590	59	-9
33600	67	129
33610	47	1154
33620	60	428
33630	65	433
33640	65	461
33650	60	849
33660	62	469
33670	55	1234
33680	58	379
33690	57	525
33700	72	1350
33710	63	-19
33720	46	214
33730	61	368
33740	51	34
33750	64	401
33760	60	266
33770	68	-101
33780	59	108
33790	49	163
33800	52	-47
33810	64	421
33820	51	162
33830	62	335
33840	71	175
33850	65	55
33860	57	752
33870	68	412
33880	55	1234
33890	62	299
33900	62	418
33910	72	290
33920	65	152
33930	70	-341
33940	67	475
33950	65	455
33960	63	-296
33970	64	126
33980	56	834
33990	68	704
34000	52	379
34010	43	136
34020	46	4
34030	64	295
34040	64	32
34050	61	897
34060	64	750
34070	59	618
34080	49	300
34090	70	510
34100	63	372
34110	59	168
34120	44	659
34130	65	626
34140	64	211
34150	51	252
34160	69	350
34170	58	205
34180	48	439
34190	74	547
34200	61	1138
34210	65	550
34220	61	434
34230	54	289
34240	70	-23
34250	60	633
34260	58	690
34270	56	459
34280	66	1216
34290	53	447
34300	64	1489
34310	66	447
34320	49	1333
34330	60	411
34340	57	777
34350	52	200
34360	51	368
34370	56	-189
34380	61	588
34390	58	2
34400	48	277
34410	54	45
34420	66	1533
34430	61	495
34440	56	-76
34450	66	167
34460	65	252
34470	63	396
34480	67	496
34490	73	515
34500	61	114
34510	57	601
34520	57	563
34530	56	23
34540	53	97
34550	59	176
34560	66	525
34570	53	329
34580	55	408
34590	60	346
34600	60	504
34610	69	908
34620	58	93
34630	66	356
34640	60	68
34650	68	727
34660	48	1023
34670	59	747
34680	56	1641
34690	53	501
34700	68	333
34710	57	76
34720	62	151
34730	71	414
34740	58	293
34750	51	469
34760	63	231
34770	55	207
34780	57	76
34790	60	79
34800	65	95
34810	70	295
34820	68	159
34830	46	-421
34840	58	298
34850	60	374
34860	56	273
34870	66	243
34880	65	-378
34890	63	309
34900	67	600
34910	50	-188
34920	64	1358
34930	64	392
34940	59	718
34950	56	-175
34960	55	165
34970	65	300
34980	66	177
34990	61	-111
35000	52	327
35010	65	1274
35020	50	1185
35030	60	604
35040	56	627
35050	63	1070
35060	60	455
35070	66	218
35080	63	123
35090	57	-11
35100	54	597
35110	59	209
35120	69	-76
35130	64	139
35140	51	288
35150	65	425
35160	62	496
35170	66	84
35180	54	458
35190	68	15
35200	66	333
35210	50	-6
35220	60	419
35230	63	213
35240	54	556
35250	48	-240
35260	51	-20
35270	57	1013
35280	61	-619
35290	53	145
35300	63	257
35310	45	286
35320	59	81
35330	54	-219
35340	53	51
35350	62	144
35360	57	609
35370	50	956
35380	62	206
35390	72	209
35400	54	578
35410	55	230
35420	67	167
35430	41	1159
35440	64	80
35450	59	121
35460	52	69
35470	46	352
35480	56	597
35490	70	349
35500	57	190
35510	56	85
35520	49	303
35530	61	474
35540	60	157
35550	65	251
35560	57	633
35570	61	363
35580	58	202
35590	53	1626
35600	54	326
35610	69	1605
35620	56	135
35630	58	270
35640	64	-91
35650	49	-116
35660	52	709
35670	61	395
35680	55	1129
35690	60	654
35700	77	992
35710	64	-254
35720	67	415
35730	54	761
35740	50	386
35750	60	184
35760	67	546
35770	65	-428
35780	50	346
35790	48	890
35800	68	240
